Date,SLV_Open,SLV_High,SLV_Low,SLV_Close,SLV_DR,SLV_Adj Close,SLV_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,AG_Open,AG_High,AG_Low,AG_Close,AG_Adj Close,AG_Volume,EU_Open,EU_High,EU_Low,OF_Price,OF_Open,OF_High,OF_Low,OF_Vol.,OS_Price,OS_Open,OS_High,OS_Low,GF_Price,GF_Open,GF_High,GF_Low,GF_Vol.,USB_Price,USB_Open,USB_High,USB_Low,PLT_Open,PLT_High,PLT_Low,PLT_Close,PLT_Adj Close,PLT_Volume,PLD_Price,PLD_Open,PLD_High,PLD_Low,RHO_Open,RHO_High,RHO_Low,RHO_Close,RHO_Adj Close,USDI_Price,USDI_Open,USDI_High,USDI_Low,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Adj Close,OIL_Volume
8/30/2017,16.440001,16.5,16.42,16.459999,0.039999,16.459999,3300500,244.830002,246.320007,244.619995,246.009995,232.175552,62030800,21859.75977,21914.25977,21839.4707,21892.42969,21892.42969,242840000,6.74,6.8,6.58,6.64,6.64,3611800,1.118093,1.120247,1.116944,44.24,43.49,44.44,43.32,759.12K,46.78,47.94,48.25,46.19,,,,,,2.475,2.466,2.491,2.452,,,,,,,717,705.3,719.1,704.4,210.975006,210.975006,210.975006,210.975006,210.975006,97.25,97.07,97.28,96.88,10.9,10.9,10.75,10.75,10.75,1900
8/31/2017,16.459999,16.66,16.459999,16.65,0.190001,16.65,6445900,246.720001,247.770004,246.050003,247.490005,233.572357,103803900,21936.00977,21985.75977,21910.5,21948.09961,21948.09961,376790000,6.68,7.11,6.68,7.07,7.07,4505600,1.123116,1.1251,1.119557,44.74,43.7,44.9,43.67,753.38K,46.31,46.87,46.97,45.77,,,,,,2.47,2.448,2.47,2.402,,,,,,,705.4,714.4,715.1,702.6,210.970001,210.970001,210.970001,210.970001,210.970001,97.44,97.23,97.55,97.04,10.78,10.78,10.78,10.78,10.78,100
9/1/2017,16.709999,16.77,16.549999,16.73,0.08,16.73,7278900,247.919998,248.330002,247.669998,247.839996,233.902664,62007000,21981.76953,22038.9707,21974.91016,21987.56055,21987.56055,256240000,7.18,7.22,6.88,7.11,7.11,3202700,1.121064,1.123204,1.116346,44.93,44.89,45.45,44.65,768.95K,45.94,46.34,46.75,45.88,,,,,,2.445,2.514,2.516,2.434,,,,,,,714.6,711.5,718.9,710.7,215,215,214.990005,209.509995,209.509995,97.44,97.43,97.61,97.33,10.8,10.8,10.8,10.8,10.8,4000
9/5/2017,16.940001,17.01,16.83,16.91,0.18,16.91,10761400,247.259995,247.520004,244.949997,246.059998,232.222748,91398800,21912.36914,21921.08984,21709.63086,21753.31055,21753.31055,332840000,7.24,7.51,7.23,7.45,7.45,5216800,1.117518,1.119069,1.116296,46.04,44.89,46.35,44.88,677.41K,47.08,45.97,47.49,45.6,,,,,,2.518,2.539,2.553,2.512,,,,,,,712.9,708.2,717,707.5,211.669998,211.669998,211.669998,211.669998,211.669998,97.28,97.63,97.78,97.22,10.83,10.94,10.83,10.94,10.94,1300
9/6/2017,16.99,17,16.83,16.870001,-0.039999,16.870001,8542000,246.839996,247.279999,246.229996,246.899994,233.015503,57916900,21815.75977,21849.24023,21794.07031,21807.64063,21807.64063,318760000,7.42,7.63,7.21,7.34,7.34,3608200,1.112941,1.12016,1.111074,47.07,46.28,47.1,45.92,517.62K,47.33,47.12,47.39,46.6,,,,,,2.541,2.543,2.545,2.541,,,,,,,708,702.9,712.9,701.3,205.050003,209,205.050003,211.669998,211.669998,96.92,97.43,97.5,96.86,10.97,11.05,10.97,11,11,10200
9/7/2017,16.99,17.139999,16.969999,17.1,0.229999,17.1,9221600,247.25,247.270004,246.399994,246.869995,232.987213,58034700,21820.38086,21850.00977,21745.71094,21784.7793,21784.7793,333810000,7.46,7.64,7.41,7.52,7.52,2934300,1.117368,1.125226,1.116582,47.13,47.06,47.31,46.74,-,47.32,47.28,47.55,47.17,,,,,,2.536,2.536,2.536,2.536,,,,,,,703.2,713,713.8,700.3,212.169998,212.169998,212.169998,212.169998,212.169998,97.2,96.99,97.32,96.9,11.03,11.05,11.03,11.05,11.05,27200
9/8/2017,17.120001,17.129999,16.92,17.02,-0.08,17.02,7804500,246.539993,247.110001,246.300003,246.580002,232.713516,63832800,21764.42969,21846.63086,21731.11914,21797.78906,21797.78906,289400000,7.46,7.48,7.13,7.19,7.19,3804800,1.123823,1.12572,1.12031,45.13,47.04,47.32,44.51,1.17M,48.5,47.33,48.89,47.27,,,,,,2.536,2.552,2.557,2.518,,,,,,,713.2,703.3,716.9,702.1,213.990005,214,213.990005,214,214,96.72,97.19,97.31,96.65,11.03,11.03,11.03,11.03,11.03,200
9/11/2017,16.85,16.93,16.76,16.77,-0.25,16.77,7282200,248.039993,249.300003,248.020004,249.210007,235.195618,71364800,21927.78906,22067.09961,21927.78906,22057.36914,22057.36914,312770000,7,7.15,6.94,7,7,3054000,1.121328,1.128146,1.120624,45.52,45.65,46.53,45.18,969.68K,49.09,48.49,49.34,48.44,,,,,,2.554,2.543,2.568,2.534,,,,,,,703.4,702,705.7,695.7,214,214,214,210.009995,210.009995,96.8,96.73,96.97,96.7,10.97,10.97,10.95,10.95,10.95,1000
9/12/2017,16.83,16.92,16.799999,16.889999,0.119999,16.889999,4304100,249.630005,250.089996,249.419998,250.050003,235.988373,56896000,22090.56055,22134.57031,22087.08984,22118.85938,22118.85938,364580000,6.96,7.36,6.92,7.26,7.26,2443000,1.127548,1.127904,1.123621,44.23,45.35,45.42,43.78,975.91K,49.04,49.09,49.25,48.56,,,,,,2.534,2.509,2.561,2.5,,,,,,,700.1,703.2,709.4,692.5,211.975006,211.975006,211.975006,211.975006,211.975006,96.64,96.79,96.8,96.52,11.05,11.05,11.01,11.01,11.01,3000
9/13/2017,16.809999,16.83,16.690001,16.76,-0.129999,16.76,6739200,249.720001,250.210007,249.589996,250.169998,236.101639,59228000,22103.4707,22158.17969,22095.78906,22158.17969,22158.17969,291890000,7.19,7.25,7.02,7.02,7.02,2388300,1.125822,1.127904,1.124126,44.4,44.35,44.84,43.65,848.57K,47.49,49.05,49.18,47.22,,,,,,2.514,2.543,2.553,2.502,,,,,,,703,720.2,720.8,698.1,220,220,220,220,220,96.75,96.54,96.98,96.51,10.96,11.04,10.96,11.04,11.04,11000
9/14/2017,16.709999,16.809999,16.700001,16.77,0.01,16.77,4091800,249.800003,250.320007,249.600006,250.089996,236.026138,95446300,22144.96094,22216.43945,22135.25977,22203.48047,22203.48047,297780000,7.02,7.19,6.94,7.12,7.12,2546800,1.127053,1.127993,1.120523,45.04,44.58,45.81,43.83,1.01M,47.62,47.52,47.67,47.52,,,,,,2.545,2.521,2.546,2.495,,,,,,,719.6,718.3,722.5,712.3,210.589996,210.639999,210.589996,213.300003,213.300003,96.92,96.7,97.23,96.59,11.01,11.04,11,11.04,11.04,33500
9/15/2017,16.719999,16.719999,16.610001,16.620001,-0.149999,16.620001,4176100,248.690002,249.289993,248.570007,249.190002,236.343857,95432400,22252.43945,22275.01953,22214.51953,22268.33984,22268.33984,527540000,7.07,7.16,7,7.01,7.01,4216200,1.125467,1.127015,1.119645,45.49,45.74,46.48,45.11,963.51K,48.02,47.63,48.2,46.95,,,,,,2.521,2.523,2.523,2.52,,,,,,,718.2,723.2,729.4,714.4,211.649994,215,211.649994,215,215,97.27,97.18,97.5,97.14,11.1,11.2,11.1,11.19,11.19,17700
9/18/2017,16.389999,16.41,16.120001,16.27,-0.350001,16.27,11597600,249.610001,250.119995,249.279999,249.720001,236.846527,46235200,22297.91992,22355.61914,22283.34961,22331.34961,22331.34961,302740000,6.91,6.94,6.76,6.85,6.85,3417900,1.119319,1.121705,1.116782,46.08,45.44,46.28,44.99,748.97K,48.25,48.02,48.39,47.7,,,,,,2.523,2.495,2.527,2.489,,,,,,,723.3,731,733.4,723.2,215,215,212.589996,215,215,97.14,97.22,97.32,97.04,11.15,11.2,11.14,11.2,11.2,2600
9/19/2017,16.27,16.379999,16.25,16.360001,0.090001,16.360001,4238800,250,250.070007,249.600006,249.970001,237.083649,47108100,22349.69922,22386.00977,22340.71094,22370.80078,22370.80078,295570000,6.92,7.1,6.86,7.04,7.04,1974300,1.120235,1.1231,1.119407,46.54,46.08,46.74,45.8,742.90K,49.19,48.26,49.36,48.09,,,,,,2.496,2.543,2.562,2.473,,,,,,,730.2,723.1,734.2,720.6,224.589996,229,213.350006,214.380005,214.380005,96.97,97.17,97.28,96.95,11.19,11.19,11.19,11.19,11.19,500
9/20/2017,16.309999,16.43,16.030001,16.190001,-0.17,16.190001,10542100,250.070007,250.190002,248.919998,250.059998,237.169006,59574100,22351.38086,22413.25977,22314.67969,22412.58984,22412.58984,334560000,7.06,7.2,6.75,6.86,6.86,4020000,1.119909,1.122523,1.118581,46.02,46.68,46.88,45.89,560.63K,49.72,49.17,50.46,49.12,,,,,,2.548,2.616,2.62,2.525,,,,,,,723.3,723.2,726.6,720.8,218.425003,218.425003,218.425003,218.425003,218.425003,96.94,97,97.12,96.32,11.19,11.22,11.15,11.15,11.15,4300
9/21/2017,15.96,16.110001,15.94,16.030001,-0.16,16.030001,7150200,249.880005,249.979996,249.190002,249.389999,236.533554,48211400,22414.01953,22419.50977,22356.55078,22359.23047,22359.23047,287390000,6.72,6.98,6.7,6.85,6.85,2639700,1.121076,1.12951,1.119858,46.4,45.99,46.92,45.81,208.42K,49.8,49.73,50.09,49.38,,,,,,2.611,2.661,2.661,2.607,,,,,,,724.2,721,721,718.9,219.830002,219.830002,219.830002,215.845001,215.845001,97.43,96.93,97.56,96.84,11.08,11.09,11.08,11.09,11.09,900
9/22/2017,16.01,16.09,15.98,16.049999,0.019998,16.049999,3621200,249.050003,249.630005,249.020004,249.440002,236.580978,51214000,22334.07031,22364.31055,22299.58008,22349.58984,22349.58984,297140000,6.91,7.16,6.89,7.14,7.14,3035800,1.121617,1.122838,1.113363,47.12,46.25,47.26,46.14,140.68K,49.79,49.84,49.85,49.7,,,,,,2.661,2.631,2.665,2.631,,,,,,,718.35,716.8,716.8,713.2,216.695007,216.695007,216.695007,216.695007,216.695007,97.16,97.48,97.56,97.1,10.94,10.94,10.9,10.9,10.9,2300
9/25/2017,15.95,16.219999,15.91,16.209999,0.16,16.209999,8925900,249.149994,249.550003,248.080002,248.929993,236.09726,57064400,22320.4707,22359.88086,22219.10938,22296.08984,22296.08984,332430000,7.06,7.34,7.04,7.29,7.29,3318800,1.11474,1.119971,1.113908,46.79,47.09,47.55,46.66,23.24K,49.95,49.78,50.31,49.19,,,,,,2.632,2.623,2.632,2.623,,,,,,,716.3,720.8,720.8,718,218,219,218,217,217,97.55,97.1,97.58,97.05,10.91,10.91,10.91,10.91,10.91,1000
9/26/2017,16.02,16.02,15.85,15.91,-0.299999,15.91,7685300,249.419998,249.699997,248.809998,249.080002,236.239548,54082000,22322.0293,22369.34961,22279.51953,22284.32031,22284.32031,285990000,7.15,7.42,7.08,7.17,7.17,2878500,1.120335,1.121328,1.115984,45.77,46.91,47.21,45.54,769.44K,49.79,49.94,50.42,49.32,,,,,,2.623,2.611,2.636,2.591,,,,,,,716.8,734.6,735,716,216.645004,216.645004,216.645004,216.645004,216.645004,97.76,97.53,97.87,97.43,10.94,10.94,10.92,10.92,10.92,4400
9/27/2017,15.82,15.98,15.82,15.83,-0.08,15.83,9022100,249.880005,250.490005,248.869995,250.050003,237.159531,81001400,22330.92969,22371.09961,22254.92969,22340.71094,22340.71094,342900000,7.1,7.21,7.07,7.1,7.1,1719900,1.114467,1.1166,1.112087,46.34,45.62,46.53,45.4,707.91K,50.3,49.8,50.7,49.74,,,,,,2.611,2.623,2.634,2.58,,,,,,,734.7,721.2,738.7,717.8,217,217,217,216.645004,216.645004,97.56,97.73,97.8,97.52,10.9,11.05,10.9,11.05,11.05,9400
9/28/2017,15.88,15.96,15.8,15.92,0.09,15.92,4344000,249.729996,250.440002,249.630005,250.350006,237.444061,44778800,22306.83008,22394.74023,22288.9707,22381.19922,22381.19922,263010000,7.1,7.15,6.85,6.97,6.97,3312300,1.113635,1.115449,1.112867,47.89,46.46,48.66,46.38,885.70K,50.31,50.3,50.4,49.68,,,,,,2.59,2.599,2.617,2.577,,,,,,,701.45,698.45,698.45,698.45,215.020004,216.119995,215.020004,218.074997,218.074997,97.59,97.55,97.65,97.43,10.9,10.9,10.8,10.8,10.8,4400
9/29/2017,15.87,15.9,15.71,15.74,-0.18,15.74,6330500,250.339996,251.320007,250.130005,251.229996,238.278702,85578000,22358.4707,22405.63086,22332.96094,22405.08984,22405.08984,274790000,6.99,7,6.84,6.84,6.84,1992000,1.116844,1.117818,1.114715,48.75,48.51,48.87,47.86,887.86K,50.27,50.3,50.39,49.91,,,,,,2.593,2.606,2.626,2.586,,,,,,,704.4,705.5,710.9,697.9,218.5,218.5,218.5,218.5,218.5,97.26,97.56,97.58,97.18,10.92,10.94,10.92,10.94,10.94,1000
10/2/2017,15.75,15.81,15.66,15.67,-0.07,15.67,5121000,251.490005,252.320007,251.289993,252.320007,239.312515,59023000,22423.4707,22559.38086,22416,22557.59961,22557.59961,268530000,6.8,6.99,6.77,6.91,6.91,2345700,1.114976,1.120863,1.114628,49.04,48.7,49.24,48.25,880.76K,50.27,50.35,50.35,50.25,,,,,,2.606,2.575,2.613,2.572,,,,,,,704.3,707.9,710.95,704.1,220,222.220001,220,219.024994,219.024994,97.43,97.24,97.47,97.11,10.97,11.11,10.97,11.11,11.11,2300
10/3/2017,15.69,15.75,15.68,15.71,0.04,15.71,3838600,252.320007,252.889999,252.229996,252.860001,239.824646,66810200,22564.44922,22646.32031,22562.90039,22641.66992,22641.66992,238830000,6.93,7.01,6.74,6.83,6.83,3491100,1.119971,1.121869,1.117256,49.71,49.17,49.81,48.86,771.23K,51.73,50.28,51.92,50.05,,,,,,2.586,2.586,2.586,2.586,,,,,,,697.5,688.65,699.25,688.65,222.220001,222.220001,222.220001,223.345001,223.345001,96.39,97.43,97.45,96.34,11.11,11.11,11.11,11.11,11.11,0
10/4/2017,15.72,15.76,15.62,15.69,-0.02,15.69,6719300,252.690002,253.440002,252.559998,253.160004,240.109238,55953600,22645.66992,22685.93945,22632.80078,22661.64063,22661.64063,235730000,6.91,7.09,6.88,7.01,7.01,2623100,1.118068,1.133016,1.118055,50.17,49.85,50.41,49.18,781.54K,51.74,51.72,52.07,51.1,,,,,,2.586,2.615,2.7,2.573,,,,,,,691.2,687.2,689.8,687.2,226.589996,226.589996,226.589996,232.925003,232.925003,96.01,96.43,96.62,95.97,11.11,11.11,11.11,11.11,11.11,0
10/5/2017,15.76,15.81,15.66,15.69,0,15.69,4530600,253.539993,254.679993,253.199997,254.660004,241.531906,63522800,22669.08008,22777.03906,22655.14063,22775.39063,22775.39063,246400000,6.98,7.12,6.98,7,7,1900800,1.133684,1.138797,1.129727,49.16,50.21,50.43,48.37,1.01M,51.75,51.76,52.01,51.33,,,,,,2.613,2.659,2.662,2.593,,,,,,,689.6,694.15,696.4,692.3,228.5,228.5,228.5,228.5,228.5,95.63,96.04,96.05,95.53,11.16,11.18,11.14,11.14,11.14,1700
10/6/2017,15.67,15.93,15.42,15.85,0.16,15.85,12122400,254.149994,254.699997,253.850006,254.369995,241.256805,80646000,22762.0293,22773.66992,22730.84961,22773.66992,22773.66992,221450000,6.96,7.37,6.86,7.35,7.35,3723000,1.137799,1.143511,1.137799,49.59,48.8,49.65,48.55,847.72K,51.28,51.76,52.54,50.92,,,,,,2.646,2.691,2.717,2.644,,,,,,,695.7,689.1,697.8,684.3,233.589996,233.589996,233.589996,229.345001,229.345001,95.63,95.54,95.83,95.47,11.13,11.13,11.06,11.13,11.13,16500
10/9/2017,15.95,16.040001,15.94,16.02,0.17,16.02,5576200,254.630005,254.699997,253.649994,253.949997,240.85849,35803100,22779.73047,22803.36914,22739.38086,22761.07031,22761.07031,310770000,7.4,7.55,7.31,7.42,7.42,2471700,1.144047,1.1445,1.139289,49.03,49.59,49.96,48.78,837.76K,51.34,51.3,51.47,50.98,,,,,,2.697,2.708,2.731,2.688,,,,,,,681.4,696.1,696.1,680.7,226.794998,226.794998,226.794998,226.794998,226.794998,96.22,95.65,96.24,95.63,11.18,11.18,11.13,11.13,11.13,2900
10/10/2017,16.23,16.290001,16.15,16.15,0.13,16.15,8355200,254.600006,255.050003,253.979996,254.619995,241.493927,43057400,22784.75977,22850.50977,22770.99023,22830.67969,22830.67969,319270000,7.53,7.58,7.2,7.26,7.26,2503900,1.142505,1.142596,1.135693,49.58,48.95,49.64,48.5,745.66K,51.36,51.38,51.45,51.36,,,,,,2.708,2.675,2.71,2.668,,,,,,,695.45,685.4,697.2,685.4,233.009995,234,233.009995,238.304993,238.304993,96.22,96.16,96.33,96.05,11.07,11.07,11.05,11.05,11.05,200
10/11/2017,16.200001,16.280001,16.110001,16.25,0.1,16.25,6933500,254.509995,255.020004,254.320007,255.020004,241.873337,47674300,22827.65039,22872.89063,22821.66016,22872.89063,22872.89063,316000000,7.31,7.35,7.07,7.33,7.33,1813800,1.137527,1.137915,1.133787,49.39,49.59,49.73,48.54,831.37K,50.3,51.37,51.41,49.83,,,,,,2.673,2.673,2.673,2.673,,,,,,,685.8,694.65,694.65,685.6,242.589996,246.899994,235,235,235,96.29,96.19,96.51,96.07,10.97,11.04,10.97,11.04,11.04,400
10/12/2017,16.219999,16.299999,16.16,16.26,0.01,16.26,4340300,254.660004,255.059998,254.369995,254.639999,241.512894,47065100,22854.84961,22884.82031,22821.13086,22841.00977,22841.00977,291790000,7.32,7.33,7.19,7.24,7.24,1597900,1.135989,1.13688,1.131503,49.17,49.31,49.79,48.86,924.24K,49.83,50.3,50.49,49.72,,,,,,2.666,2.686,2.69,2.644,,,,,,,696.6,717.5,717.5,697.5,240.5,240.5,240.5,240.5,240.5,95.8,96.19,96.34,95.78,11.15,11.15,11.06,11.06,11.06,1000
10/13/2017,16.379999,16.43,16.309999,16.41,0.15,16.41,6616900,255.139999,255.270004,254.639999,254.949997,241.806946,54800400,22876.42969,22905.33008,22855.92969,22871.7207,22871.7207,259560000,7.32,7.36,7.23,7.27,7.27,1649700,1.134494,1.140901,1.133067,49.56,49,49.72,48.9,858.25K,49.66,49.84,50.45,49.61,,,,,,2.682,2.702,2.733,2.681,,,,,,,716.2,726.85,727.7,713.55,244.589996,244.589996,238,238,238,96.01,95.8,96.15,95.75,11.15,11.18,11.15,11.18,11.18,11600
10/16/2017,16.43,16.49,16.15,16.25,-0.16,16.25,7914300,255.210007,255.509995,254.820007,255.289993,242.12941,38221700,22892.91992,22960.11914,22887.11914,22956.96094,22956.96094,247180000,7.27,7.34,7.11,7.14,7.14,1704700,1.142126,1.143824,1.138291,48.59,49.68,50.22,48.35,1.14M,50.56,49.67,50.99,49.63,,,,,,2.693,2.717,2.722,2.677,,,,,,,718.6,723.3,730.6,714.5,236.059998,236.059998,236.059998,236.059998,236.059998,96.02,96.03,96.2,95.95,11.11,11.17,11.11,11.16,11.16,4300
10/17/2017,16.110001,16.17,16.02,16.09,-0.16,16.09,7724400,255.229996,255.520004,254.979996,255.470001,242.300125,31561000,22952.41016,23002.19922,22948.23047,22997.43945,22997.43945,273090000,7.02,7.06,6.94,7.01,7.01,2128700,1.140641,1.141735,1.138304,48.82,48.52,48.98,47.98,804.24K,49.03,50.55,50.62,48.92,,,,,,2.711,2.717,2.748,2.699,,,,,,,722.1,735.65,736.4,719.65,230,230,230,233.5,233.5,95.67,96.07,96.2,95.65,11.17,11.2,11.17,11.2,11.2,1900
10/18/2017,16.059999,16.09,16.01,16.059999,-0.030001,16.059999,4124900,255.899994,255.949997,255.5,255.720001,242.537231,40888300,23087.13086,23172.92969,23086.75,23157.59961,23157.59961,271870000,6.97,7.04,6.8,6.91,6.91,2473600,null,null,null,47.59,48.79,49.16,47.43,763.24K,49.28,49.09,49.3,49.09,,,,,,2.715,2.719,2.733,2.688,,,,,,,737.75,744.45,744.45,735.85,238.845001,238.845001,238.845001,238.845001,238.845001,95.76,95.71,95.98,95.51,11.15,11.36,11.15,11.36,11.36,6100
10/19/2017,16.059999,16.309999,16.049999,16.27,0.210001,16.27,7656600,254.830002,255.830002,254.350006,255.789993,242.603622,61903800,23107.4707,23167.24023,23052.66992,23163.03906,23163.03906,350400000,6.97,7.06,6.91,7.01,7.01,1924400,1.147394,1.1491,1.139484,47.55,47.49,47.9,47.02,770.36K,49.43,49.29,49.62,48.98,,,,,,2.719,2.721,2.721,2.711,,,,,,,746.6,748,751.9,737,241.744995,241.744995,241.744995,241.744995,241.744995,95.73,95.78,95.92,95.46,11.41,11.45,11.37,11.42,11.42,7300
10/20/2017,16.17,16.26,15.98,16.08,-0.19,16.08,8794400,256.700012,257.140015,255.770004,257.109985,243.85556,89176400,23205.17969,23328.83984,23201.7793,23328.63086,23328.63086,474380000,6.96,7.02,6.87,7,7,2217200,1.141904,1.145528,1.137255,46.78,47.72,47.99,46.67,815.54K,50.74,49.44,50.92,49.42,,,,,,2.721,2.632,2.726,2.623,,,,,,,748.3,750.2,753.8,745,239,248.75,239,247.304993,247.304993,95.15,95.8,95.83,95.09,11.38,11.41,11.38,11.41,11.41,3100
10/23/2017,15.97,16.16,15.92,16.139999,0.059999,16.139999,6320400,257.480011,257.51001,256.019989,256.109985,242.90712,63915300,23348.94922,23368.36914,23273.96094,23273.96094,23273.96094,456830000,6.92,7.08,6.86,7.03,7.03,2164300,1.140394,1.146684,1.139238,47.09,46.8,47.19,46.46,608.31K,50.97,50.75,51.28,50.49,,,,,,2.635,2.626,2.661,2.625,,,,,,,749.9,755.2,756.5,745.6,252,252,252,245.820007,245.820007,95.13,95.09,95.35,95.02,11.45,11.45,11.34,11.34,11.34,3200
10/24/2017,16.02,16.1,15.94,16.02,-0.119999,16.02,6171700,256.600006,256.829987,256.149994,256.559998,243.333923,66935900,23346.7793,23485.25,23343.23047,23441.75977,23441.75977,406850000,6.95,7.05,6.91,6.94,6.94,1598400,1.147513,1.148726,1.143628,48.51,46.93,48.74,46.78,253.07K,50.6,50.98,51.01,50.05,,,,,,2.63,2.646,2.663,2.596,,,,,,,751.2,754.4,755.9,748.4,245.300003,269.5,245.300003,257.429993,257.429993,94.6,95.16,95.19,94.48,11.44,11.44,11.37,11.41,11.41,4700
10/25/2017,16.040001,16.049999,15.94,16.01,-0.01,16.01,4316500,256.179993,256.309998,254,255.289993,242.12941,103715300,23431.08984,23451.50977,23251.10938,23329.46094,23329.46094,399560000,6.9,6.99,6.85,6.89,6.89,1709500,1.147342,1.15848,1.147236,47.37,48.72,48.75,47.03,129.19K,51.31,50.61,51.61,50.6,,,,,,2.65,2.603,2.657,2.603,,,,,,,754.5,741.2,756.7,740.9,265,267.589996,264.899994,255.449997,255.449997,94.78,94.69,94.89,94.64,11.43,11.55,11.43,11.55,11.55,15500
10/26/2017,15.97,16,15.82,15.85,-0.16,15.85,6618000,255.990005,256.299988,255.479996,255.619995,242.442398,69798000,23380.89063,23459.83984,23380.89063,23400.85938,23400.85938,370600000,6.89,6.91,6.59,6.6,6.6,3037100,1.154961,1.155321,1.151066,47.64,47.45,48.03,47.2,38.40K,51.82,51.37,51.91,51.33,,,,,,2.603,2.607,2.607,2.603,,,,,,,741.4,747.6,750.4,740.1,260,267.589996,260,256.454987,256.454987,94.31,94.77,95.17,94.09,11.55,11.86,11.55,11.84,11.84,15500
10/27/2017,15.74,15.93,15.7,15.91,0.06,15.91,7225600,256.470001,257.890015,255.630005,257.709991,244.424637,85562500,23419.16016,23449.40039,23353.16016,23434.18945,23434.18945,518870000,6.58,6.76,6.5,6.71,6.71,2378100,1.152884,1.164999,1.148013,48.41,47.64,48.5,47.53,701.69K,51.79,51.81,52.3,51.56,,,,,,2.628,2.641,2.657,2.607,,,,,,,747.2,752.9,756.5,743.9,262.869995,269.5,250.020004,267.040009,267.040009,93.86,94.3,94.36,93.85,11.8,11.85,11.8,11.85,11.85,3800
10/30/2017,15.74,15.96,15.74,15.91,0,15.91,3854300,256.470001,257.600006,256.410004,256.75,243.51413,54285700,23405.75,23428.75,23327.86914,23348.74023,23348.74023,436900000,6.71,6.94,6.7,6.86,6.86,1919600,1.162804,1.167515,1.16202,47.43,48.36,48.43,47.06,831.36K,51.98,51.78,52.2,51.18,,,,,,2.647,2.695,2.703,2.614,,,,,,,752.8,762,764.3,748.4,259.109985,259.579987,259.109985,270.295013,270.295013,93.98,93.94,94.12,93.82,11.88,12,11.84,11.99,11.99,22600
10/31/2017,15.82,15.85,15.71,15.79,-0.12,15.79,10656700,257.179993,257.440002,256.809998,257.149994,243.893478,60304800,23369.2207,23406.34961,23334.39063,23377.24023,23377.24023,388050000,6.79,6.79,6.66,6.75,6.75,1602700,1.168156,1.16817,1.163169,47.87,47.62,47.91,47.39,646.52K,52.08,51.98,52.3,51.66,,,,,,2.693,2.684,2.723,2.674,,,,,,,762.7,761.8,765.6,752.9,271.019989,277,271.019989,274.799988,274.799988,94.05,94.03,94.12,93.64,11.87,11.93,11.87,11.93,11.93,300
11/1/2017,15.95,16.24,15.93,16.18,0.39,16.18,10689100,258.040009,258.429993,257.070007,257.48999,244.215973,54202700,23442.90039,23517.71094,23388.91016,23435.00977,23435.00977,361260000,6.84,7.03,6.76,6.86,6.86,2723300,1.163887,1.170686,1.163156,46.57,47.89,48.2,46.15,921.29K,51.39,52.09,52.14,51.07,,,,,,2.683,2.708,2.721,2.674,,,,,,,761.7,745,767.2,743,277.769989,279.5,275.100006,277.200012,277.200012,93.67,94.09,94.28,93.37,11.88,11.94,11.85,11.93,11.93,8000
11/2/2017,16.18,16.280001,16.09,16.17,-0.01,16.17,5499600,257.410004,257.75,256.190002,257.589996,244.310837,56449500,23463.24023,23531.38086,23350.98047,23516.25977,23516.25977,348040000,6.9,7.03,6.86,6.92,6.92,2672000,1.164334,1.165501,1.161575,46.44,46.86,46.96,45.76,895.64K,51.84,51.41,51.85,50.66,,,,,,2.701,2.723,2.735,2.683,,,,,,,744.8,736.5,744.9,733.6,278,279.5,278,283.894989,283.894989,93.86,93.46,94.1,93.15,11.92,11.98,11.92,11.97,11.97,4600
11/3/2017,16.200001,16.219999,15.84,15.92,-0.25,15.92,6779700,257.769989,258.5,257.299988,258.450012,245.126511,59589700,23549.58984,23557.06055,23481.57031,23539.18945,23539.18945,312250000,6.95,6.97,6.42,6.46,6.46,4921000,1.173034,1.177496,1.165488,45.96,46.31,46.72,45.84,882.98K,51.91,51.88,52.03,51.88,,,,,,2.721,2.721,2.723,2.721,,,,,,,736.7,736.6,742.6,735.3,289.5,297.899994,289.5,292.424988,292.424988,93.26,93.87,93.95,93.26,11.83,11.84,11.65,11.73,11.73,22500
11/6/2017,15.94,16.299999,15.94,16.27,0.35,16.27,9806100,258.299988,259,258.220001,258.850006,245.50589,49652600,23533.96094,23574.85938,23520.75,23548.41992,23548.41992,325190000,6.51,6.9,6.45,6.83,6.83,3361600,1.169003,1.176332,1.167256,47.23,45.95,47.47,45.58,915.71K,51.72,51.91,52.09,51.5,,,,,,2.726,2.799,2.801,2.721,,,,,,,736.9,743.8,747,736.6,292.429993,292.5,292.390015,287.045013,287.045013,92.86,93.36,93.53,92.78,11.57,11.65,11.57,11.63,11.63,6300
